y_true,y_pred_baseline,y_pred_credits,base_p_average,base_p_flop,base_p_hit,p_average,p_flop,p_hit,base_confidence,confidence,p_true_baseline,p_true_credits,delta_p_true,baseline_correct,credits_correct,transition,id,title,original_title,main_genre,budget,runtime,production_scale,talent_score,cast_size,crew_size,known_actor_count,possible_franchise_flag,director_name,runtime_bucket,budget_bucket
average,average,hit,0.45368130101816384,0.2693878839059657,0.2769308150758706,0.3772926674562622,0.20077140382339465,0.421935928720343,0.45368130101816384,0.421935928720343,0.45368130101816384,0.3772926674562622,-0.07638863356190162,1,0,correct_to_wrong,261023,Black Mass,Black Mass,Crime,53000000,122.0,large_scale,0.1590062111801242,65,79,2,0,Scott Cooper,long,budget_high
hit,flop,hit,0.20473903277421124,0.5014034554659693,0.29385751175981933,0.19494264743537823,0.3324477568577817,0.4726095957068401,0.5014034554659693,0.4726095957068401,0.29385751175981933,0.4726095957068401,0.17875208394702075,0,1,wrong_to_correct,10229,A Walk to Remember,A Walk to Remember,Drama,11000000,101.0,mid_scale,0.3065217391304348,31,14,0,0,Adam Shankman,medium,budget_low
hit,hit,average,0.371874096601502,0.16197311613213147,0.4661527872663664,0.4785150263716109,0.16731952896043248,0.35416544466795663,0.4661527872663664,0.4785150263716109,0.4661527872663664,0.35416544466795663,-0.11198734259840976,1,0,correct_to_wrong,345,Eyes Wide Shut,Eyes Wide Shut,Mystery,65000000,159.0,mid_scale,0.2046583850931677,17,18,2,0,Stanley Kubrick,long,budget_high
hit,average,hit,0.3857014128159823,0.25222959766077435,0.36206898952324335,0.36182795148960384,0.1951189681561696,0.4430530803542267,0.3857014128159823,0.4430530803542267,0.36206898952324335,0.4430530803542267,0.08098409083098335,0,1,wrong_to_correct,114,Pretty Woman,Pretty Woman,Romance,14000000,119.0,indie,0.1555900621118012,17,10,1,0,Garry Marshall,medium,budget_low
hit,hit,average,0.3531603161034873,0.2556931692567618,0.39114651463975086,0.3917840054506396,0.23322936477515407,0.37498662977420627,0.39114651463975086,0.3917840054506396,0.39114651463975086,0.37498662977420627,-0.016159884865544594,1,0,correct_to_wrong,172,Star Trek V: The Final Frontier,Star Trek V: The Final Frontier,Science Fiction,30000000,107.0,indie,0.0,14,10,0,1,William Shatner,medium,budget_mid
average,hit,flop,0.24827903280937696,0.2172016025372719,0.5345193646533511,0.36393122992920013,0.37846353065854554,0.25760523941225427,0.5345193646533511,0.37846353065854554,0.24827903280937696,0.36393122992920013,0.11565219711982316,0,0,stable_wrong,9645,Ghost Ship,Ghost Ship,Horror,35000000,91.0,large_scale,0.0,11,105,0,0,Steve Beck,medium,budget_mid
average,flop,flop,0.35223240341121964,0.5181788098142549,0.1295887867745255,0.2813010841355756,0.6119664899129211,0.10673242595150322,0.5181788098142549,0.6119664899129211,0.35223240341121964,0.2813010841355756,-0.07093131927564406,0,0,stable_wrong,53457,Sarah's Key,Elle s'appelait Sarah,Drama,10000000,111.0,large_scale,0.0,13,14,0,0,Gilles Paquet-Brenner,medium,budget_low
average,hit,flop,0.22977479880289478,0.3525946175169197,0.41763058368018546,0.24353041175503026,0.4717299738159316,0.2847396144290381,0.41763058368018546,0.4717299738159316,0.22977479880289478,0.24353041175503026,0.013755612952135482,0,0,stable_wrong,198185,Million Dollar Arm,Million Dollar Arm,Drama,25000000,124.0,indie,0.04565217391304347,14,2,0,0,Craig Gillespie,long,budget_mid
flop,flop,flop,0.33857588900347446,0.531408536802533,0.13001557419399254,0.32113705773714346,0.5916725529315239,0.08719038933133264,0.531408536802533,0.5916725529315239,0.531408536802533,0.5916725529315239,0.060264016128990905,1,1,stable_correct,27936,Micmacs,Micmacs à tire-larigot,Action,33000000,100.0,large_scale,0.04565217391304347,12,13,0,0,Jean-Pierre Jeunet,medium,budget_mid
flop,hit,average,0.3737311233739248,0.1904478487657798,0.43582102786029536,0.44491394358757597,0.1504154614402602,0.40467059497216384,0.43582102786029536,0.44491394358757597,0.1904478487657798,0.1504154614402602,-0.040032387325519614,0,0,stable_wrong,201088,Blackhat,Blackhat,Crime,70000000,133.0,mid_scale,0.0608695652173913,19,54,0,0,Michael Mann,long,budget_high
average,flop,flop,0.28591920958412476,0.4110057838969618,0.3030750065189135,0.23422963220559428,0.6481509393377971,0.1176194284566087,0.4110057838969618,0.6481509393377971,0.28591920958412476,0.23422963220559428,-0.05168957737853047,0,0,stable_wrong,1921,Sweet November,Sweet November,Drama,40000000,119.0,indie,0.0,15,20,0,0,Pat O'Connor,medium,budget_mid
hit,flop,average,0.3869738407659289,0.39743377104001865,0.21559238819405255,0.4647733808688121,0.2545737131073193,0.2806529060238686,0.39743377104001865,0.4647733808688121,0.21559238819405255,0.2806529060238686,0.06506051782981606,0,0,stable_wrong,267860,London Has Fallen,London Has Fallen,Action,60000000,99.0,mid_scale,0.12857142857142856,29,101,2,0,Babak Najafi,medium,budget_high
hit,flop,flop,0.26917611554452636,0.4936316474701465,0.23719223698532707,0.15300532892199156,0.6248200245608282,0.22217464651718022,0.4936316474701465,0.6248200245608282,0.23719223698532707,0.22217464651718022,-0.015017590468146852,0,0,stable_wrong,11690,Bloodsport,Bloodsport,Action,1500000,92.0,indie,0.0,9,12,0,0,Newt Arnold,medium,budget_low
flop,hit,hit,0.3595035868181248,0.27425728131394794,0.3662391318679272,0.3743172693541419,0.2203332189508706,0.4053495116949876,0.3662391318679272,0.4053495116949876,0.27425728131394794,0.2203332189508706,-0.05392406236307734,0,0,stable_wrong,41283,Faster,Faster,Crime,24000000,98.0,mid_scale,0.09472049689440992,20,74,1,0,"George Tillman, Jr.",medium,budget_mid
hit,hit,hit,0.2765087898356293,0.23804041278657279,0.4854507973777978,0.19770770760470835,0.0484974424976531,0.7537948498976386,0.4854507973777978,0.7537948498976386,0.4854507973777978,0.7537948498976386,0.2683440525198408,1,1,stable_correct,330,The Lost World: Jurassic Park,The Lost World: Jurassic Park,Adventure,73000000,129.0,indie,0.6785714285714286,23,97,2,0,Steven Spielberg,long,budget_high
hit,average,hit,0.39493043215683366,0.29833390063228277,0.3067356672108836,0.09655589924661494,0.021479130319607825,0.8819649704337772,0.39493043215683366,0.8819649704337772,0.3067356672108836,0.8819649704337772,0.5752293032228937,0,1,wrong_to_correct,408,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,Fantasy,1488423,83.0,indie,0.015217391304347825,13,105,0,0,David Hand,short,budget_low
hit,flop,hit,0.24454443129643216,0.5260715024503579,0.2293840662532099,0.2426967755134686,0.3482406736148994,0.409062550871632,0.5260715024503579,0.409062550871632,0.2293840662532099,0.409062550871632,0.17967848461842212,0,1,wrong_to_correct,80,Before Sunset,Before Sunset,Drama,2700000,80.0,mid_scale,0.3065217391304348,10,15,0,0,Richard Linklater,short,budget_low
flop,hit,hit,0.29313679185509667,0.12525218412820685,0.5816110240166965,0.2874436432996938,0.23771191075605685,0.47484444594424935,0.5816110240166965,0.47484444594424935,0.12525218412820685,0.23771191075605685,0.11245972662785,0,0,stable_wrong,11026,Exorcist: The Beginning,Exorcist: The Beginning,Horror,80000000,114.0,indie,0.3826086956521739,26,13,0,1,Renny Harlin,medium,budget_high
average,hit,hit,0.3532063510424059,0.20965381671959002,0.4371398322380041,0.2776560585378474,0.35508936559074555,0.3672545758714071,0.4371398322380041,0.3672545758714071,0.3532063510424059,0.2776560585378474,-0.07555029250455847,0,0,stable_wrong,16363,The Best Little Whorehouse in Texas,The Best Little Whorehouse in Texas,Comedy,35000000,114.0,indie,0.0,37,18,0,0,Colin Higgins,medium,budget_mid
flop,hit,hit,0.2260197512922897,0.21356048252009396,0.5604197661876164,0.22829279968999017,0.29322522303405574,0.478481977275954,0.5604197661876164,0.478481977275954,0.21356048252009396,0.29322522303405574,0.07966474051396177,0,0,stable_wrong,10972,Session 9,Session 9,Horror,1500000,100.0,mid_scale,0.04565217391304347,9,31,0,0,Brad Anderson,medium,budget_low
flop,flop,hit,0.28965985903403507,0.3890266761722674,0.32131346479369755,0.2985366580850812,0.2835596080299152,0.4179037338850036,0.3890266761722674,0.4179037338850036,0.3890266761722674,0.2835596080299152,-0.10546706814235218,1,0,correct_to_wrong,2669,The Bounty,The Bounty,Action,25000000,132.0,indie,0.2537267080745341,28,17,3,0,Roger Donaldson,long,budget_mid
hit,hit,flop,0.1849414088165228,0.3411452221671406,0.47391336901633646,0.23955047033860713,0.43999093960292507,0.32045859005846783,0.47391336901633646,0.43999093960292507,0.47391336901633646,0.32045859005846783,-0.15345477895786863,1,0,correct_to_wrong,26748,Lone Star,Lone Star,Drama,5000000,135.0,mid_scale,0.0795031055900621,21,24,1,0,John Sayles,long,budget_low
hit,flop,flop,0.33111659835594687,0.37221557991263354,0.29666782173141953,0.29649515055129994,0.3776011919803051,0.32590365746839495,0.37221557991263354,0.3776011919803051,0.29666782173141953,0.32590365746839495,0.029235835736975413,0,0,stable_wrong,13836,Race to Witch Mountain,Race to Witch Mountain,Adventure,50000000,98.0,indie,0.14037267080745341,45,10,1,0,Andy Fickman,medium,budget_high
flop,flop,flop,0.27615931970759844,0.4678317849470952,0.2560088953453064,0.20735069707079617,0.7056010829673811,0.08704821996182256,0.4678317849470952,0.7056010829673811,0.4678317849470952,0.7056010829673811,0.2377692980202859,1,1,stable_correct,22256,Without Limits,Without Limits,Drama,25000000,117.0,indie,0.0,12,4,0,0,Robert Towne,medium,budget_mid
flop,average,flop,0.4769922968719507,0.24956438445265228,0.27344331867539695,0.2582590841298342,0.5314041925897522,0.21033672328041358,0.4769922968719507,0.5314041925897522,0.24956438445265228,0.5314041925897522,0.28183980813709997,0,1,wrong_to_correct,227707,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,Fantasy,25000000,99.0,large_scale,0.0,31,32,0,0,Jonathan Newman,medium,budget_mid
hit,average,average,0.4264261526958096,0.30955698215151567,0.2640168651526746,0.546211276559672,0.28295286321220736,0.17083586022812056,0.4264261526958096,0.546211276559672,0.2640168651526746,0.17083586022812056,-0.09318100492455403,0,0,stable_wrong,18126,Hannah Montana: The Movie,Hannah Montana: The Movie,Comedy,35000000,102.0,mid_scale,0.04565217391304347,15,41,0,0,Peter Chelsom,medium,budget_mid
hit,average,flop,0.400146318333098,0.30746040529676466,0.29239327637013734,0.34280975414623854,0.5194835102231055,0.1377067356306559,0.400146318333098,0.5194835102231055,0.29239327637013734,0.1377067356306559,-0.15468654073948143,0,0,stable_wrong,273895,Selma,Selma,History,20000000,127.0,large_scale,0.0,38,18,0,0,Ava DuVernay,long,budget_mid
flop,average,flop,0.44368636782571486,0.2820492725182593,0.27426435965602575,0.3774052333444609,0.49557112758622623,0.127023639069313,0.44368636782571486,0.49557112758622623,0.2820492725182593,0.49557112758622623,0.21352185506796695,0,1,wrong_to_correct,9849,My Favorite Martian,My Favorite Martian,Comedy,65000000,94.0,indie,0.0608695652173913,8,6,0,0,Donald Petrie,medium,budget_high
hit,hit,hit,0.28000660025819935,0.16651464113471007,0.5534787586070906,0.12837255205264017,0.028755134448892893,0.842872313498467,0.5534787586070906,0.842872313498467,0.5534787586070906,0.842872313498467,0.2893935548913764,1,1,stable_correct,214756,Ted 2,Ted 2,Comedy,68000000,115.0,large_scale,0.14378881987577638,105,76,2,1,Seth MacFarlane,medium,budget_high
hit,flop,flop,0.27851301325919037,0.4798612218430758,0.24162576489773382,0.2085980628686023,0.6016064685391633,0.18979546859223445,0.4798612218430758,0.6016064685391633,0.24162576489773382,0.18979546859223445,-0.051830296305499374,0,0,stable_wrong,77866,Contraband,Contraband,Thriller,25000000,109.0,large_scale,0.1590062111801242,15,17,2,0,Baltasar Kormákur,medium,budget_mid
hit,hit,hit,0.18400974077200336,0.35773381570272333,0.4582564435252733,0.2336224534566078,0.24481562222049927,0.521561924322893,0.4582564435252733,0.521561924322893,0.4582564435252733,0.521561924322893,0.06330548079761966,1,1,stable_correct,101267,Katy Perry: Part of Me,Katy Perry: Part of Me,Documentary,12000000,93.0,mid_scale,0.0,11,13,0,1,Dan Cutforth,medium,budget_low
flop,hit,hit,0.2071967687374655,0.38783298377189773,0.40497024749063687,0.2368678845800234,0.2952296597487802,0.46790245567119637,0.40497024749063687,0.46790245567119637,0.38783298377189773,0.2952296597487802,-0.09260332402311755,0,0,stable_wrong,301365,The Neon Demon,The Neon Demon,Thriller,7000000,117.0,mid_scale,0.04565217391304347,16,60,0,0,Nicolas Winding Refn,medium,budget_low
flop,hit,hit,0.34230288261392167,0.2794651037503241,0.3782320136357543,0.3901177157729038,0.1821746536493982,0.4277076305776981,0.3782320136357543,0.4277076305776981,0.2794651037503241,0.1821746536493982,-0.09729045010092588,0,0,stable_wrong,210860,Mortdecai,Mortdecai,Comedy,60000000,106.0,mid_scale,0.2385093167701863,14,61,3,0,David Koepp,medium,budget_high
hit,hit,hit,0.2790257941325626,0.33682244215862656,0.38415176370881093,0.16820373401883804,0.04780120678972973,0.7839950591914323,0.38415176370881093,0.7839950591914323,0.38415176370881093,0.7839950591914323,0.3998432954826214,1,1,stable_correct,874,A Man for All Seasons,A Man for All Seasons,Drama,3900000,120.0,indie,0.03043478260869565,25,15,0,1,Fred Zinnemann,medium,budget_low
hit,average,average,0.390701603202795,0.2819982057435248,0.3273001910536802,0.4636986378466255,0.25233888228130713,0.28396247987206724,0.390701603202795,0.4636986378466255,0.3273001910536802,0.28396247987206724,-0.04333771118161295,0,0,stable_wrong,138832,We're the Millers,We're the Millers,Comedy,37000000,110.0,large_scale,0.03043478260869565,17,43,0,0,Rawson Marshall Thurber,medium,budget_mid
flop,flop,flop,0.2846655683452315,0.3657263898215841,0.34960804183318434,0.27931196100099237,0.49018427196704845,0.23050376703195918,0.3657263898215841,0.49018427196704845,0.3657263898215841,0.49018427196704845,0.12445788214546433,1,1,stable_correct,9582,A Guy Thing,A Guy Thing,Comedy,20000000,101.0,indie,0.0,16,11,0,0,Chris Koch,medium,budget_mid
hit,average,average,0.3864459988125523,0.24889096723306312,0.36466303395438443,0.4323168445000086,0.21695071856253884,0.3507324369374526,0.3864459988125523,0.4323168445000086,0.36466303395438443,0.3507324369374526,-0.013930597016931834,0,0,stable_wrong,71552,American Reunion,American Reunion,Comedy,50000000,113.0,indie,0.0,22,11,0,1,Jon Hurwitz,medium,budget_high
hit,flop,hit,0.2624194010108265,0.43054135632048934,0.30703924266868404,0.29573579745325757,0.2297904898549049,0.47447371269183763,0.43054135632048934,0.47447371269183763,0.30703924266868404,0.47447371269183763,0.1674344700231536,0,1,wrong_to_correct,24748,Hud,Hud,Action,2500000,112.0,indie,0.015217391304347825,17,9,0,0,Martin Ritt,medium,budget_low
hit,average,average,0.37038189058879306,0.30661978448216864,0.32299832492903835,0.3969856986120782,0.30093168424044237,0.3020826171474794,0.37038189058879306,0.3969856986120782,0.32299832492903835,0.3020826171474794,-0.020915707781558934,0,0,stable_wrong,109431,Identity Thief,Identity Thief,Comedy,35000000,111.0,mid_scale,0.0795031055900621,38,37,1,0,Seth Gordon,medium,budget_mid
flop,flop,flop,0.3441165657931557,0.3779353277078848,0.27794810649895946,0.24987345573922978,0.6755028450972672,0.07462369916350313,0.3779353277078848,0.6755028450972672,0.3779353277078848,0.6755028450972672,0.2975675173893824,1,1,stable_correct,30128,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,Comedy,7000000,106.0,indie,0.0,9,4,0,0,Bob Gosse,medium,budget_low
hit,average,average,0.49307300321038683,0.24380225105965123,0.2631247457299618,0.56635427888181,0.27029115649657987,0.16335456462160997,0.49307300321038683,0.56635427888181,0.2631247457299618,0.16335456462160997,-0.09977018110835184,0,0,stable_wrong,38050,The Adjustment Bureau,The Adjustment Bureau,Science Fiction,50200000,106.0,mid_scale,0.06428571428571428,20,64,1,0,George Nolfi,medium,budget_high
average,average,flop,0.3712818915182006,0.348416086069466,0.2803020224123333,0.2968791210681497,0.39517170708215615,0.3079491718496941,0.3712818915182006,0.39517170708215615,0.3712818915182006,0.2968791210681497,-0.07440277045005095,1,0,correct_to_wrong,10017,The Wraith,The Wraith,Romance,2700000,93.0,mid_scale,0.0,15,13,0,0,Mike Marvin,medium,budget_low
hit,flop,flop,0.2762797031942684,0.38987853399291,0.3338417628128215,0.3282435980492546,0.36998243744251136,0.30177396450823407,0.38987853399291,0.36998243744251136,0.3338417628128215,0.30177396450823407,-0.03206779830458745,0,0,stable_wrong,10314,She's All That,She's All That,Comedy,10000000,95.0,mid_scale,0.03043478260869565,23,8,0,0,Robert Iscove,medium,budget_low
hit,hit,hit,0.2660649602665944,0.3164195867175694,0.41751545301583626,0.20652091607174372,0.10674646295380165,0.6867326209744546,0.41751545301583626,0.6867326209744546,0.41751545301583626,0.6867326209744546,0.2692171679586184,1,1,stable_correct,580,Jaws: The Revenge,Jaws: The Revenge,Adventure,23000000,89.0,indie,0.06428571428571428,30,18,1,1,Joseph Sargent,short,budget_mid
average,average,average,0.38575347255459086,0.3760796775400734,0.2381668499053356,0.3750708299896018,0.3456368280767661,0.27929234193363217,0.38575347255459086,0.3750708299896018,0.38575347255459086,0.3750708299896018,-0.010682642564989075,1,1,stable_correct,12123,Chain Reaction,Chain Reaction,Action,50000000,107.0,mid_scale,0.1590062111801242,75,23,2,0,Andrew Davis,medium,budget_high
hit,flop,average,0.35592999380423085,0.3674666891834444,0.2766033170123247,0.4844679465354818,0.3826973880951465,0.13283466536937172,0.3674666891834444,0.4844679465354818,0.2766033170123247,0.13283466536937172,-0.143768651642953,0,0,stable_wrong,795,City of Angels,City of Angels,Drama,55000000,114.0,large_scale,0.09472049689440992,16,14,1,0,Brad Silberling,medium,budget_high
